region,system,network,isIO,instanceId,vCpu,memory,intranetGbps,intranetPPS,hourlyPrice,weeklyPrice,standard,monthlyPrice,yearlyPrice,2yearPrice,3yearPrice,4yearPrice,5yearPrice
eu-central-1,linux,vpc,TRUE,ecs.hfc5.4xlarge,16,32,3,160,5.242,703.92,2513.97,2513.97,25642.49,42234.7,49776.61,54301.75,57318.52
eu-central-1,linux,vpc,TRUE,ecs.t5-c1m2.4xlarge,16,32,1.2,60,2.33,338.25,1208,1147.6,10872,17395.2,19569.6,20874.24,21744
eu-central-1,linux,vpc,TRUE,ecs.c5.4xlarge,16,32,5,100,4.369,586.81,2095.7,2095.7,21376.14,35207.76,41494.86,45267.12,47781.96
eu-central-1,linux,vpc,TRUE,ecs.hfg5.4xlarge,16,64,3,160,6.433,910.22,3250.75,3250.75,33157.65,54612.6,64364.85,70216.2,74117.1
eu-central-1,linux,vpc,TRUE,ecs.i2.4xlarge,16,128,3,150,8.53,1178.53,4209,4209,42931.8,70711.2,83338.2,90914.4,95965.2
eu-central-1,linux,vpc,TRUE,ecs.c5.6xlarge,24,48,7.5,150,6.554,880.2,3143.55,3143.55,32064.21,52811.64,62242.29,67900.68,71672.94
eu-central-1,linux,vpc,TRUE,ecs.hfc5.6xlarge,24,48,4.5,200,7.86,1055.88,3770.96,3770.96,38463.79,63352.13,74665.01,81452.74,85977.89
eu-central-1,linux,vpc,TRUE,ecs.hfg5.6xlarge,24,96,4.5,200,9.646,1365.32,4876.1,4876.1,49736.22,81918.48,96546.78,105323.76,111175.08
eu-central-1,linux,vpc,TRUE,ecs.c5.8xlarge,32,64,10,200,8.732,1173.6,4191.4,4191.4,42752.28,70415.52,82989.72,90534.24,95563.92
eu-central-1,linux,vpc,TRUE,ecs.hfc5.8xlarge,32,64,6,250,10.477,1407.84,5027.95,5027.95,51285.09,84469.56,99553.41,108603.72,114637.26
eu-central-1,linux,vpc,TRUE,ecs.hfg5.8xlarge,32,128,6,250,12.859,1820.41,6501.44,6501.44,66314.69,109224.19,128728.51,140431.1,148232.83
eu-central-1,linux,vpc,TRUE,ecs.i2.8xlarge,32,256,6,200,17.05,2357.05,8418,8418,85863.6,141422.4,166676.4,181828.8,191930.4
eu-central-1,linux,vpc,TRUE,ecs.hfg5.14xlarge,56,160,10,400,22.504,3185.72,11377.54,11377.54,116050.91,191142.67,225275.29,245754.86,259407.91
eu-central-1,linux,vpc,TRUE,ecs.c5.16xlarge,64,128,20,400,17.464,2347.19,8382.79,8382.79,85504.46,140830.87,165979.24,181068.26,191127.61
eu-central-1,linux,vpc,TRUE,ecs.i2.16xlarge,64,512,10,400,34.1,4713.81,16835,16835,171717,282828,333333,363636,383838
eu-central-1,linux,vpc,TRUE,ecs.ebmg5.24xlarge,96,384,10,450,38.96,5434.99,19410.64,18440.11,174695.76,279513.22,314452.37,335415.86,349391.52
eu-central-1,linux,vpc,TRUE,ecs.xn4.small,1,1,低,低,0.095,14.11,50.36,50.36,513.67,846.05,906.48,1208.64,1510.8
eu-central-1,linux,vpc,TRUE,ecs.n4.small,1,2,低,低,0.189,28.05,100.16,100.16,1021.63,1682.69,1802.88,2403.84,3004.8
eu-central-1,linux,vpc,TRUE,ecs.mn4.small,1,4,低,低,0.414,57.73,206.15,206.15,2102.73,3463.32,3710.7,4947.6,6184.5
eu-central-1,linux,vpc,TRUE,ecs.e4.small,unknown,unknown,unknown,unknown,0.552,71.05,253.7,253.7,2587.74,4262.16,4566.6,6088.8,7611
eu-central-1,linux,vpc,TRUE,ecs.sn1ne.large,2,4,0.5,12,0.709,98.65,352.3,334.68,3170.7,5073.12,5707.26,6087.74,6341.4
eu-central-1,linux,vpc,TRUE,ecs.n4.large,2,4,低,低,0.377,56.26,200.89,200.89,2049.08,3374.95,3616.02,4821.36,6026.7
eu-central-1,linux,vpc,TRUE,ecs.sn2ne.large,2,8,0.5,12,0.87,121.23,432.92,411.27,3896.28,6234.05,7013.3,7480.86,7792.56
eu-central-1,linux,vpc,TRUE,ecs.mn4.large,2,8,低,低,0.828,115.46,412.31,412.31,4205.56,6926.81,7421.58,9895.44,12369.3
eu-central-1,linux,vpc,TRUE,ecs.se1ne.large,2,16,0.5,12,1.16,149.19,532.78,506.14,4795.02,7672.03,8631.04,9206.44,9590.04
eu-central-1,linux,vpc,TRUE,ecs.se1.large,2,16,0.5,5,1.104,142.08,507.41,507.41,5175.58,8524.49,9133.38,12177.84,15222.3
eu-central-1,linux,vpc,TRUE,ecs.sn1ne.xlarge,4,8,0.8,30,1.413,200.78,717.05,681.2,6453.45,10325.52,11616.21,12390.62,12906.9
eu-central-1,linux,vpc,TRUE,ecs.c4.xlarge,4,8,1.5,20,1.53,224.3,801.05,761,7209.45,11535.12,12977.01,13842.14,14418.9
eu-central-1,linux,vpc,TRUE,ecs.n4.xlarge,4,8,低,低,1.171,174.45,623,623,6354.6,10466.4,11214,14952,18690
eu-central-1,linux,vpc,TRUE,ecs.sn2ne.xlarge,4,16,0.8,30,1.739,242.43,865.78,822.49,7792.02,12467.23,14025.64,14960.68,15584.04
eu-central-1,linux,vpc,TRUE,ecs.mn4.xlarge,4,16,低,低,1.656,230.89,824.56,824.56,8410.51,13852.61,14842.08,19789.44,24736.8
eu-central-1,linux,vpc,TRUE,ecs.i1.xlarge,4,16,0.8,10,1.84,248.37,887,842.65,7983,12772.8,14369.4,15327.36,15966
eu-central-1,linux,vpc,TRUE,ecs.cm4.xlarge,4,16,1.5,20,1.95,277.04,989.41,939.94,8904.69,14247.5,16028.44,17097,17809.38
eu-central-1,linux,vpc,TRUE,ecs.gn5-c4g1.xlarge,4,30,3,30,11.236,1742.17,6222,5910.9,55998,89596.8,100796.4,107516.16,111996
eu-central-1,linux,vpc,TRUE,ecs.se1ne.xlarge,4,32,0.8,30,2.318,298.39,1065.63,1012.35,9590.67,15345.07,17263.21,18414.09,19181.34
eu-central-1,linux,vpc,TRUE,ecs.ce4.xlarge,4,32,1.5,20,2.64,340.98,1217.74,1156.85,10959.66,17535.46,19727.39,21042.55,21919.32
eu-central-1,linux,vpc,TRUE,ecs.se1.xlarge,4,32,0.8,10,2.207,284.18,1014.89,1014.89,10351.88,17050.15,18268.02,24357.36,30446.7
eu-central-1,linux,vpc,TRUE,ecs.sn1ne.2xlarge,8,16,1.5,100,2.824,400.29,1429.57,1358.09,12866.13,20585.81,23159.03,24702.97,25732.26
eu-central-1,linux,vpc,TRUE,ecs.c4.2xlarge,8,16,3,40,3.06,448.6,1602.11,1522,14418.99,23070.38,25954.18,27684.46,28837.98
eu-central-1,linux,vpc,TRUE,ecs.n4.2xlarge,8,16,低,低,2.334,348.61,1245,1245,12699,20916,22410,29880,37350
eu-central-1,linux,vpc,TRUE,ecs.sn2ne.2xlarge,8,32,1.5,100,3.477,484.87,1731.64,1645.06,15584.76,24935.62,28052.57,29922.74,31169.52
eu-central-1,linux,vpc,TRUE,ecs.cm4.2xlarge,8,32,3,40,3.97,554.12,1978.95,1880,17810.55,28496.88,32058.99,34196.26,35621.1
eu-central-1,linux,vpc,TRUE,ecs.mn4.2xlarge,8,32,低,低,3.311,461.78,1649.19,1649.19,16821.74,27706.39,29685.42,39580.56,49475.7
eu-central-1,linux,vpc,TRUE,ecs.d1.2xlarge,8,32,3,30,5.3,713.45,2548,2420.6,22932,36691.2,41277.6,44029.44,45864
eu-central-1,linux,vpc,TRUE,ecs.i1.2xlarge,8,32,1.5,20,3.69,497.01,1775,1686.25,15975,25560,28755,30672,31950
eu-central-1,linux,vpc,TRUE,ecs.gn5-c8g1.2xlarge,8,60,3,30,13.527,2097.77,7492,7117.4,67428,107884.8,121370.4,129461.76,134856
eu-central-1,linux,vpc,TRUE,ecs.gn5-c4g1.2xlarge,8,60,5,100,22.471,3484.61,12445,11822.75,112005,179208,201609,215049.6,224010
eu-central-1,linux,vpc,TRUE,ecs.se1ne.2xlarge,8,64,1.5,100,4.635,596.76,2131.26,2024.7,19181.34,30690.14,34526.41,36828.17,38362.68
eu-central-1,linux,vpc,TRUE,ecs.ce4.2xlarge,unknown,unknown,unknown,unknown,5.28,681.94,2435.48,2313.71,21919.32,35070.91,39454.78,42085.09,43838.64
eu-central-1,linux,vpc,TRUE,ecs.se1.2xlarge,8,64,1.5,20,4.414,568.35,2029.78,2029.78,20703.76,34100.3,36536.04,48714.72,60893.4
eu-central-1,linux,vpc,TRUE,ecs.sn1ne.3xlarge,12,24,2.5,130,4.254,591.87,2113.8,2008.11,19024.2,30438.72,34243.56,36526.46,38048.4
eu-central-1,linux,vpc,TRUE,ecs.c4.3xlarge,unknown,unknown,unknown,unknown,4.596,672.89,2403.15,2282.99,21628.35,34605.36,38931.03,41526.43,43256.7
eu-central-1,linux,vpc,TRUE,ecs.sn2ne.3xlarge,12,48,2.5,130,5.22,727.32,2597.52,2467.64,23377.68,37404.29,42079.82,44885.15,46755.36
eu-central-1,linux,vpc,TRUE,ecs.i1.3xlarge,12,48,2,40,5.54,745.37,2662,2528.9,23958,38332.8,43124.4,45999.36,47916
eu-central-1,linux,vpc,TRUE,ecs.cm4.3xlarge,unknown,unknown,unknown,unknown,5.85,831.11,2968.23,2819.82,26714.07,42742.51,48085.33,51291.01,53428.14
eu-central-1,linux,vpc,TRUE,ecs.se1ne.3xlarge,12,96,2.5,130,6.96,895.08,3196.68,3036.85,28770.12,46032.19,51786.22,55238.63,57540.24
eu-central-1,linux,vpc,TRUE,ecs.sn1ne.4xlarge,16,32,3,160,5.653,800.57,2859.15,2716.19,25732.35,41171.76,46318.23,49406.11,51464.7
eu-central-1,linux,vpc,TRUE,ecs.c4.4xlarge,16,32,6,80,6.13,897.19,3204.22,3044.01,28837.98,46140.77,51908.36,55368.92,57675.96
eu-central-1,linux,vpc,TRUE,ecs.n4.4xlarge,16,32,低,低,4.668,697.21,2490,2490,25398,41832,44820,59760,74700
eu-central-1,linux,vpc,TRUE,ecs.d1.4xlarge,16,64,6,60,10.61,1427.17,5097,4842.15,45873,73396.8,82571.4,88076.16,91746
eu-central-1,linux,vpc,TRUE,ecs.sn2ne.4xlarge,16,64,3,160,6.953,969.73,3463.29,3290.13,31169.61,49871.38,56105.3,59845.65,62339.22
eu-central-1,linux,vpc,TRUE,ecs.i1-c5d1.4xlarge,16,64,3,40,9.07,1219.69,4356,4138.2,39204,62726.4,70567.2,75271.68,78408
eu-central-1,linux,vpc,TRUE,ecs.mn4.4xlarge,16,64,低,低,6.621,923.56,3298.38,3298.38,33643.48,55412.78,59370.84,79161.12,98951.4
eu-central-1,linux,vpc,TRUE,ecs.i1.4xlarge,16,64,3,40,7.39,994.29,3551,3373.45,31959,51134.4,57526.2,61361.28,63918
eu-central-1,linux,vpc,TRUE,ecs.cm4.4xlarge,16,64,6,80,7.94,1108.24,3957.98,3760.08,35621.82,56994.91,64119.28,68393.89,71243.64
eu-central-1,linux,vpc,TRUE,ecs.gn5-c8g1.4xlarge,16,120,5,100,27.055,4195.81,14985,14235.75,134865,215784,242757,258940.8,269730
eu-central-1,linux,vpc,TRUE,ecs.se1ne.4xlarge,16,128,3,160,9.269,1193.5,4262.47,4049.35,38362.23,61379.57,69052.01,73655.48,76724.46
eu-central-1,linux,vpc,TRUE,ecs.se1.4xlarge,16,128,3,40,8.827,1136.67,4059.5,4059.5,41406.9,68199.6,73071,97428,121785
eu-central-1,linux,vpc,TRUE,ecs.sn1ne.6xlarge,24,48,4.5,200,8.508,1183.74,4227.6,4016.22,38048.4,60877.44,68487.12,73052.93,76096.8
eu-central-1,linux,vpc,TRUE,ecs.sn2ne.6xlarge,24,96,4.5,200,10.44,1454.62,5195.04,4935.29,46755.36,74808.58,84159.65,89770.29,93510.72
eu-central-1,linux,vpc,TRUE,ecs.cm4.6xlarge,24,96,10,120,11.91,1662.35,5936.94,5640.09,53432.46,85491.94,96178.43,102590.32,106864.92
eu-central-1,linux,vpc,TRUE,ecs.i1.6xlarge,unknown,unknown,unknown,unknown,11.04,1490.17,5322,5055.9,47898,76636.8,86216.4,91964.16,95796
eu-central-1,linux,vpc,TRUE,ecs.d1.6xlarge,24,96,8,80,15.93,2140.89,7646,7263.7,68814,110102.4,123865.2,132122.88,137628
eu-central-1,linux,vpc,TRUE,ecs.se1ne.6xlarge,24,192,4.5,200,13.92,1790.15,6393.36,6073.69,57540.24,92064.38,103572.43,110477.26,115080.48
eu-central-1,linux,vpc,TRUE,ecs.gn5-c28g1.7xlarge,28,112,5,100,22.46,3018.97,10782,10242.9,97038,155260.8,174668.4,186312.96,194076
eu-central-1,linux,vpc,TRUE,ecs.sn1ne.8xlarge,32,64,6,250,11.297,1601.13,5718.3,5432.38,51464.7,82343.52,92636.46,98812.22,102929.4
eu-central-1,linux,vpc,TRUE,ecs.n4.8xlarge,32,64,低,低,9.335,1394.13,4979,4979,50785.8,83647.2,89622,119496,149370
eu-central-1,linux,vpc,TRUE,ecs.sn2ne.8xlarge,32,128,6,250,13.904,1939.46,6926.59,6580.26,62339.31,99742.9,112210.76,119691.48,124678.62
eu-central-1,linux,vpc,TRUE,ecs.i1-c10d1.8xlarge,32,128,6,80,15.79,2123.53,7584,7204.8,68256,109209.6,122860.8,131051.52,136512
eu-central-1,linux,vpc,TRUE,ecs.mn4.8xlarge,32,128,低,低,13.241,1847.1,6596.76,6596.76,67286.95,110825.57,118741.68,158322.24,197902.8
eu-central-1,linux,vpc,TRUE,ecs.i1.8xlarge,32,128,6,80,14.78,1988.29,7101,6745.95,63909,102254.4,115036.2,122705.28,127818
eu-central-1,linux,vpc,TRUE,ecs.d1-c8d3.8xlarge,unknown,unknown,unknown,unknown,20.38,2740.65,9788,9298.6,88092,140947.2,158565.6,169136.64,176184
eu-central-1,linux,vpc,TRUE,ecs.se1ne.8xlarge,32,256,6,250,18.545,2387,8524.95,8098.7,76724.55,122759.28,138104.19,147311.14,153449.1
eu-central-1,linux,vpc,TRUE,ecs.se1.8xlarge,32,256,6,80,17.661,2273.33,8119,8119,82813.8,136399.2,146142,194856,243570
eu-central-1,linux,vpc,TRUE,ecs.d1-c14d3.14xlarge,unknown,unknown,unknown,unknown,30.92,4156.33,14844,14101.8,133596,213753.6,240472.8,256504.32,267192
eu-central-1,linux,vpc,TRUE,ecs.gn5-c28g1.14xlarge,56,224,10,200,44.92,6037.93,21564,20485.8,194076,310521.6,349336.8,372625.92,388152
eu-central-1,linux,vpc,TRUE,ecs.i1.14xlarge,56,224,10,120,25.74,3460.53,12359,11741.05,111231,177969.6,200215.8,213563.52,222462
eu-central-1,linux,vpc,TRUE,ecs.sn2ne.14xlarge,56,224,10,450,24.33,3394.19,12122.06,11515.96,109098.54,174557.66,196377.37,209469.2,218197.08
eu-central-1,linux,vpc,TRUE,ecs.se1.14xlarge,56,480,10,120,32.55,4191.23,14968.65,14968.65,152680.23,251473.32,269435.7,359247.6,449059.5
eu-central-1,linux,vpc,TRUE,ecs.se1ne.14xlarge,56,480,10,450,34.178,4400.79,15717.08,14931.23,141453.72,226325.95,254616.7,271591.14,282907.44
eu-central-1,linux,vpc,TRUE,ecs.sn1.medium,2,4,0.5,5,0.675,93.96,335.53,335.53,3422.41,5636.9,6039.54,8052.72,10065.9
eu-central-1,linux,vpc,TRUE,ecs.sn2.medium,2,8,0.5,5,0.828,115.46,412.31,412.31,4205.56,6926.81,7421.58,9895.44,12369.3
eu-central-1,linux,vpc,TRUE,ecs.sn1.large,4,8,0.8,10,1.345,191.22,682.91,682.91,6965.68,11472.89,12292.38,16389.84,20487.3
eu-central-1,linux,vpc,TRUE,ecs.sn2.large,4,16,0.8,10,1.656,230.89,824.56,824.56,8410.51,13852.61,14842.08,19789.44,24736.8
eu-central-1,linux,vpc,TRUE,ecs.sn1.xlarge,8,16,1.5,20,2.689,381.23,1361.5,1361.5,13887.3,22873.2,24507,32676,40845
eu-central-1,linux,vpc,TRUE,ecs.sn2.xlarge,8,32,1.5,20,3.311,461.78,1649.19,1649.19,16821.74,27706.39,29685.42,39580.56,49475.7
eu-central-1,linux,vpc,TRUE,ecs.sn1.3xlarge,16,32,3,40,5.383,762.45,2723,2723,27774.6,45746.4,49014,65352,81690
eu-central-1,linux,vpc,TRUE,ecs.sn2.3xlarge,16,64,3,40,6.621,923.56,3298.38,3298.38,33643.48,55412.78,59370.84,79161.12,98951.4
eu-central-1,linux,vpc,TRUE,ecs.sn1.7xlarge,32,64,6,80,10.759,1524.89,5446,5446,55549.2,91492.8,98028,130704,163380
eu-central-1,linux,vpc,TRUE,ecs.sn2.7xlarge,32,128,6,80,13.241,1847.1,6596.76,6596.76,67286.95,110825.57,118741.68,158322.24,197902.8
eu-central-1,linux,vpc,TRUE,ecs.sn2.13xlarge,56,224,10,120,23.171,3232.56,11544.82,11544.82,117757.16,193952.98,207806.76,277075.68,346344.6
eu-west-1,linux,vpc,TRUE,ecs.t5-lc2m1.nano,1,0.5,0.1,4,0.05,6.17,22,22,264,528,792,1056,1320
eu-west-1,linux,vpc,TRUE,ecs.t5-lc1m1.small,1,1,0.2,6,0.09,11.49,41,41,492,984,1476,1968,2460
eu-west-1,linux,vpc,TRUE,ecs.t5-lc1m2.small,1,2,0.2,6,0.13,18.77,67,67,804,1608,2412,3216,4020
eu-west-1,linux,vpc,TRUE,ecs.t5-c1m1.large,2,2,0.5,10,0.22,30.53,109,109,1308,2616,3924,5232,6540
eu-west-1,linux,vpc,TRUE,ecs.c5.large,2,4,1,20,0.57,75.89,271,271,3252,6504,9756,13008,16260
eu-west-1,linux,vpc,TRUE,ecs.hfc5.large,2,4,1,30,0.68,90.73,324,324,3888,7776,11664,15552,19440
eu-west-1,linux,vpc,TRUE,ecs.t5-c1m2.large,2,4,0.5,10,0.3,42.29,151,151,1812,3624,5436,7248,9060
eu-west-1,linux,vpc,TRUE,ecs.t5-lc1m2.large,2,4,0.4,10,0.26,37.25,133,133,1596,3192,4788,6384,7980
eu-west-1,linux,vpc,TRUE,ecs.hfg5.large,2,8,1,30,0.84,117.89,421,421,5052,10104,15156,20208,25260
eu-west-1,linux,vpc,TRUE,ecs.t5-lc1m4.large,2,8,0.4,10,0.38,55.17,197,197,2364,4728,7092,9456,11820
eu-west-1,linux,vpc,TRUE,ecs.g5.large,2,8,1,20,0.76,102.49,366,366,4392,8784,13176,17568,21960
eu-west-1,linux,vpc,TRUE,ecs.t5-c1m4.large,2,8,0.5,10,0.48,65.53,234,234,2808,5616,8424,11232,14040
eu-west-1,linux,vpc,TRUE,ecs.r5.large,2,16,1,20,0.92,122.93,439,439,5268,10536,15804,21072,26340
eu-west-1,linux,vpc,TRUE,ecs.t5-c1m1.xlarge,4,4,0.8,20,0.43,61.05,218,218,2616,5232,7848,10464,13080
eu-west-1,linux,vpc,TRUE,ecs.c5.xlarge,4,8,1.5,30,1.13,151.49,541,541,6492,12984,19476,25968,32460
eu-west-1,linux,vpc,TRUE,ecs.t5-c1m2.xlarge,4,8,0.8,20,0.59,84.57,302,302,3624,7248,10872,14496,18120
eu-west-1,linux,vpc,TRUE,ecs.hfc5.xlarge,4,8,1.5,50,1.36,181.45,648,648,7776,15552,23328,31104,38880
eu-west-1,linux,vpc,TRUE,ecs.hfg5.xlarge,4,16,1.5,50,1.68,235.77,842,842,10104,20208,30312,40416,50520
eu-west-1,linux,vpc,TRUE,ecs.g5.xlarge,4,16,1.5,30,1.51,204.97,732,732,8784,17568,26352,35136,43920
eu-west-1,linux,vpc,TRUE,ecs.t5-c1m4.xlarge,4,16,0.8,20,0.95,131.05,468,468,5616,11232,16848,22464,28080
eu-west-1,linux,vpc,TRUE,ecs.r5.xlarge,4,32,1.5,30,1.84,245.85,878,878,10536,21072,31608,42144,52680
eu-west-1,linux,vpc,TRUE,ecs.i2.xlarge,4,32,1,50,2.37,325.93,1164,1164,13968,27936,41904,55872,69840
eu-west-1,linux,vpc,TRUE,ecs.t5-c1m1.2xlarge,8,8,1.2,40,0.85,122.09,436,436,5232,10464,15696,20928,26160
eu-west-1,linux,vpc,TRUE,ecs.t5-c1m2.2xlarge,8,16,1.2,40,1.17,169.13,604,604,7248,14496,21744,28992,36240
eu-west-1,linux,vpc,TRUE,ecs.c5.2xlarge,8,16,2.5,50,2.26,302.97,1082,1082,12984,25968,38952,51936,64920
eu-west-1,linux,vpc,TRUE,ecs.hfc5.2xlarge,8,16,2,100,2.7,362.61,1295,1295,15540,31080,46620,62160,77700
eu-west-1,linux,vpc,TRUE,ecs.hfg5.2xlarge,8,32,2,100,3.36,471.25,1683,1683,20196,40392,60588,80784,100980
eu-west-1,linux,vpc,TRUE,ecs.g5.2xlarge,8,32,2.5,50,3.01,409.93,1464,1464,17568,35136,52704,70272,87840
eu-west-1,linux,vpc,TRUE,ecs.t5-c1m4.2xlarge,8,32,1.2,40,1.9,262.09,936,936,11232,22464,33696,44928,56160
eu-west-1,linux,vpc,TRUE,ecs.i2.2xlarge,8,64,2,100,4.74,651.57,2327,2327,27924,55848,83772,111696,139620
eu-west-1,linux,vpc,TRUE,ecs.r5.2xlarge,8,64,2.5,50,3.66,491.41,1755,1755,21060,42120,63180,84240,105300
eu-west-1,linux,vpc,TRUE,ecs.c5.3xlarge,12,24,4,90,3.39,454.45,1623,1623,19476,38952,58428,77904,97380
eu-west-1,linux,vpc,TRUE,ecs.hfc5.3xlarge,12,24,2.5,130,4.06,543.77,1942,1942,23304,46608,69912,93216,116520
eu-west-1,linux,vpc,TRUE,ecs.hfg5.3xlarge,12,48,2.5,130,5.04,707.01,2525,2525,30300,60600,90900,121200,151500
eu-west-1,linux,vpc,TRUE,ecs.g5.3xlarge,12,48,4,90,4.51,614.89,2196,2196,26352,52704,79056,105408,131760
eu-west-1,linux,vpc,TRUE,ecs.r5.3xlarge,12,96,4,90,5.49,736.97,2632,2632,31584,63168,94752,126336,157920
eu-west-1,linux,vpc,TRUE,ecs.t5-c1m1.4xlarge,16,16,1.2,60,1.69,243.89,871,871,10452,20904,31356,41808,52260
eu-west-1,linux,vpc,TRUE,ecs.hfc5.4xlarge,16,32,3,160,5.4,725.21,2590,2590,31080,62160,93240,124320,155400
eu-west-1,linux,vpc,TRUE,ecs.t5-c1m2.4xlarge,16,32,1.2,60,2.33,338.25,1208,1208,14496,28992,43488,57984,72480
eu-west-1,linux,vpc,TRUE,ecs.c5.4xlarge,16,32,5,100,4.52,605.93,2164,2164,25968,51936,77904,103872,129840
eu-west-1,linux,vpc,TRUE,ecs.g5.4xlarge,16,64,5,100,6.01,819.57,2927,2927,35124,70248,105372,140496,175620
eu-west-1,linux,vpc,TRUE,ecs.hfg5.4xlarge,16,64,3,160,6.71,942.49,3366,3366,40392,80784,121176,161568,201960
eu-west-1,linux,vpc,TRUE,ecs.i2.4xlarge,16,128,3,150,9.47,1302.85,4653,4653,55836,111672,167508,223344,279180
eu-west-1,linux,vpc,TRUE,ecs.r5.4xlarge,16,128,5,100,7.32,982.81,3510,3510,42120,84240,126360,168480,210600
eu-west-1,linux,vpc,TRUE,ecs.c5.6xlarge,24,48,7.5,150,6.77,908.89,3246,3246,38952,77904,116856,155808,194760
eu-west-1,linux,vpc,TRUE,ecs.hfc5.6xlarge,24,48,4.5,200,8.1,1087.53,3884,3884,46608,93216,139824,186432,233040
eu-west-1,linux,vpc,TRUE,ecs.g5.6xlarge,24,96,7.5,150,9.01,1229.49,4391,4391,52692,105384,158076,210768,263460
eu-west-1,linux,vpc,TRUE,ecs.r5.6xlarge,24,192,7.5,150,10.98,1473.93,5264,5264,63168,126336,189504,252672,315840
eu-west-1,linux,vpc,TRUE,ecs.c5.8xlarge,32,64,10,200,9.02,1211.57,4327,4327,51924,103848,155772,207696,259620
eu-west-1,linux,vpc,TRUE,ecs.hfc5.8xlarge,32,64,6,250,10.79,1450.13,5179,5179,62148,124296,186444,248592,310740
eu-west-1,linux,vpc,TRUE,ecs.g5.8xlarge,32,128,10,200,12.02,1639.13,5854,5854,70248,140496,210744,280992,351240
eu-west-1,linux,vpc,TRUE,ecs.hfg5.8xlarge,32,128,6,250,13.42,1884.97,6732,6732,80784,161568,242352,323136,403920
eu-west-1,linux,vpc,TRUE,ecs.r5.8xlarge,32,256,10,200,14.63,1965.33,7019,7019,84228,168456,252684,336912,421140
eu-west-1,linux,vpc,TRUE,ecs.i2.8xlarge,32,256,6,200,18.94,2605.69,9306,9306,111672,223344,335016,446688,558360
eu-west-1,linux,vpc,TRUE,ecs.hfg5.14xlarge,56,160,10,400,23.49,3298.97,11782,11782,141384,282768,424152,565536,706920
eu-west-1,linux,vpc,TRUE,ecs.c5.16xlarge,64,128,20,400,18.04,2423.13,8654,8654,103848,207696,311544,415392,519240
eu-west-1,linux,vpc,TRUE,ecs.g5.16xlarge,64,256,20,400,24.03,3278.25,11708,11708,140496,280992,421488,561984,702480
eu-west-1,linux,vpc,TRUE,ecs.r5.16xlarge,64,512,20,400,29.25,3930.37,14037,14037,168444,336888,505332,673776,842220
eu-west-1,linux,vpc,TRUE,ecs.i2.16xlarge,64,512,10,400,37.88,5211.37,18612,18612,223344,446688,670032,893376,1116720
cn-zhangjiakou,linux,vpc,TRUE,ecs.t5-lc2m1.nano,1,0.5,0.1,4,0.05,3.92,14,13.3,126,201.6,226.8,241.92,252
cn-zhangjiakou,linux,vpc,TRUE,ecs.t5-lc1m1.small,1,1,0.2,6,0.06,5.04,18,17.1,162,259.2,291.6,311.04,324
cn-zhangjiakou,linux,vpc,TRUE,ecs.t5-lc1m2.small,1,2,0.2,6,0.13,10.08,36,34.2,324,518.4,583.2,622.08,648
cn-zhangjiakou,linux,vpc,TRUE,ecs.t5-c1m1.large,2,2,0.5,10,0.22,17.36,62,58.9,558,892.8,1004.4,1071.36,1116
cn-zhangjiakou,linux,vpc,TRUE,ecs.ic5.large,2,2,1,30,0.44,35.84,128,128,1305.6,2150.4,2534.4,2764.8,2918.4
cn-zhangjiakou,linux,vpc,TRUE,ecs.t5-c1m2.large,2,4,0.5,10,0.3,24.36,87,82.65,783,1252.8,1409.4,1503.36,1566
cn-zhangjiakou,linux,vpc,TRUE,ecs.c5.large,2,4,1,20,0.47,37.52,134,134,1366.8,2251.2,2653.2,2894.4,2974.8
cn-zhangjiakou,linux,vpc,TRUE,ecs.t5-lc1m2.large,2,4,0.4,10,0.25,20.16,72,68.4,648,1036.8,1166.4,1244.16,1296
cn-zhangjiakou,linux,vpc,TRUE,ecs.hfc5.large,2,4,1,30,0.65,52.64,188,188,1872.48,2977.92,3384,3609.6,3722.4
cn-zhangjiakou,linux,vpc,TRUE,ecs.g5.large,2,8,1,20,0.66,53.48,191,181.45,1719,2750.4,3094.2,3300.48,3438
cn-zhangjiakou,linux,vpc,TRUE,ecs.t5-c1m4.large,2,8,0.5,10,0.47,37.8,135,128.25,1215,1944,2187,2332.8,2430
cn-zhangjiakou,linux,vpc,TRUE,ecs.t5-lc1m4.large,2,8,0.4,10,0.41,33.32,119,113.05,1071,1713.6,1927.8,2056.32,2142
cn-zhangjiakou,linux,vpc,TRUE,ecs.hfg5.large,2,8,1,30,0.86,69.72,249,249,2420.28,3884.4,4392.36,4661.28,4780.8
cn-zhangjiakou,linux,vpc,TRUE,ecs.r5.large,2,16,1,20,0.85,68.6,245,232.75,2205,3528,3969,4233.6,4410
cn-zhangjiakou,linux,vpc,TRUE,ecs.ic5.xlarge,4,4,1.5,50,0.89,71.4,255,255,2601,4284,5049,5508,5814
cn-zhangjiakou,linux,vpc,TRUE,ecs.t5-c1m1.xlarge,4,4,0.8,20,0.43,35,125,118.75,1125,1800,2025,2160,2250
cn-zhangjiakou,linux,vpc,TRUE,ecs.c5.xlarge,4,8,1.5,30,0.93,75.32,269,269,2743.8,4519.2,5326.2,5810.4,5971.8
cn-zhangjiakou,linux,vpc,TRUE,ecs.t5-c1m2.xlarge,4,8,0.8,20,0.6,48.44,173,164.35,1557,2491.2,2802.6,2989.44,3114
